country,continent,idacr,leader,plad_id,archigos_id,startdate,enddate,entry,exit,gender,yrborn,birthdate
Georgia,Asia,GRG,Burdjanadze,GRG_2003_1,82238625-1e42-11e4-b4cd-db5882bf8def,2003-11-23,2004-01-25,Regular,Regular,F,1964,1964-07-16
Georgia,Asia,GRG,Saakashvili,GRG_2004_1,82238626-1e42-11e4-b4cd-db5882bf8def,2004-01-25,2007-11-25,Regular,Irregular,M,1967,1967-12-21
Georgia,Asia,GRG,Burdjanadze,GRG_2007_1,1977c768-3bbd-11e5-afeb-eb6f07f9fec7,2007-11-25,2008-01-20,Regular,Regular,F,1964,1964-07-16
Georgia,Asia,GRG,Saakashvili,GRG_2008_1,82238626-1e42-11e4-b4cd-db5882bf8def,2008-01-20,2013-11-17,Regular,Regular,M,1967,1967-12-21
Georgia,Asia,GRG,Margvelashvili,GRG_2013_1,2b3a05b5-3481-11e4-8dba-bbcd9ed46413,2013-11-17,2018-12-16,Regular,Regular,M,1969,1969-09-04
Georgia,Asia,GRG,Zourabichvili,GRG_2018_1,.,2018-12-16,2024-09-25,Regular,Still in Office,F,1952,1952-03-18
Guatemala,Americas,GUA,Cerezo,GUA_1986_1,81e61a3e-1e42-11e4-b4cd-db5882bf8def,1986-01-14,1991-01-14,Regular,Regular,M,1942,1942-12-26
Guatemala,Americas,GUA,Serrano Elias,GUA_1991_1,81e61a3f-1e42-11e4-b4cd-db5882bf8def,1991-01-14,1993-05-31,Regular,Irregular,M,1945,1945-04-26
Guatemala,Americas,GUA,Espina Salguero,GUA_1993_1,81e61a40-1e42-11e4-b4cd-db5882bf8def,1993-05-31,1993-06-01,Regular,Regular,M,1946,NA
Guatemala,Americas,GUA,Leon Carpio,GUA_1993_2,81e64b10-1e42-11e4-b4cd-db5882bf8def,1993-06-01,1996-01-14,Irregular,Regular,M,1942,NA
Guatemala,Americas,GUA,Arzu Yrigoyen,GUA_1996_1,81e64b11-1e42-11e4-b4cd-db5882bf8def,1996-01-14,2000-01-14,Regular,Regular,M,1946,NA
Guatemala,Americas,GUA,Alfonso Portillo Cabrera,GUA_2000_1,81e64b12-1e42-11e4-b4cd-db5882bf8def,2000-01-15,2004-01-14,Regular,Regular,M,1951,NA
Guatemala,Americas,GUA,Berger Perdomo,GUA_2004_1,81e64b13-1e42-11e4-b4cd-db5882bf8def,2004-01-14,2008-01-14,Regular,Regular,M,1946,NA
Guatemala,Americas,GUA,Colom Caballeros,GUA_2008_1,825059b1-1e42-11e4-b4cd-db5882bf8def,2008-01-14,2012-01-14,Regular,Regular,M,1951,NA
Guatemala,Americas,GUA,Perez Molina,GUA_2012_1,2b37a451-3481-11e4-8dba-bbcd9ed46413,2012-01-14,2015-09-03,Regular,Regular,M,1950,1950-12-01
Guatemala,Americas,GUA,Alejandro Maldonado Aguirre,GUA_2015_1,.,2015-09-03,2016-01-14,Regular,Regular,M,1936,1936-01-06
Guatemala,Americas,GUA,Jimmy Morales Cabrera,GUA_2016_1,.,2016-01-14,2020-01-14,Regular,Regular,M,1969,1969-03-18
Guatemala,Americas,GUA,Alejandro Giammattei,GUA_2020_1,.,2020-01-14,2024-09-25,Regular,Still in Office,M,1956,1956-03-09
Guinea,Africa,GUI,Conte,GUI_1984_2,822e03ec-1e42-11e4-b4cd-db5882bf8def,1984-04-03,2008-12-22,Irregular,Natural Death,M,1934,NA
Guinea,Africa,GUI,Sompare,GUI_2008_1,825366fd-1e42-11e4-b4cd-db5882bf8def,2008-12-22,2008-12-23,Regular,Regular,M,1944,NA
Guinea,Africa,GUI,Dadis Camara,GUI_2008_2,825366fe-1e42-11e4-b4cd-db5882bf8def,2008-12-23,2009-12-05,Irregular,Irregular,M,1964,NA
Guinea,Africa,GUI,Sekouba Konate,GUI_2009_1,825366ff-1e42-11e4-b4cd-db5882bf8def,2009-12-05,2010-12-21,Irregular,Regular,M,1966,NA
Guinea,Africa,GUI,Conde,GUI_2010_1,82536700-1e42-11e4-b4cd-db5882bf8def,2010-12-21,2021-09-05,Regular,Irregular,M,1938,1938-03-04
Guinea,Africa,GUI,Mamady Doumbouya,GUI_2021_1,.,2021-09-05,2024-09-25,Irregular,Still in Office,M,1980,1980-03-04
Guyana,Americas,GUY,Hoyte,GUY_1985_1,81f650f4-1e42-11e4-b4cd-db5882bf8def,1985-08-06,1992-10-09,Regular,Regular,M,1929,1929-03-09
Guyana,Americas,GUY,Jagan Cheddi,GUY_1992_1,81f681c4-1e42-11e4-b4cd-db5882bf8def,1992-10-09,1997-03-06,Regular,Natural Death,M,1918,1918-03-22
Guyana,Americas,GUY,Samuel Hinds,GUY_1997_1,81f681c5-1e42-11e4-b4cd-db5882bf8def,1997-03-06,1997-12-19,Regular,Regular,M,1943,1943-12-27
Guyana,Americas,GUY,Janet Jagan,GUY_1997_2,81f681c6-1e42-11e4-b4cd-db5882bf8def,1997-12-19,1999-08-11,Regular,Retired Due to Ill Health,F,1920,1920-10-20
Guyana,Americas,GUY,Bharrat Jagdeo,GUY_1999_1,81f681c7-1e42-11e4-b4cd-db5882bf8def,1999-08-11,2011-12-03,Regular,Regular,M,1964,1964-01-23
Guyana,Americas,GUY,Ramotar,GUY_2011_1,82508a87-1e42-11e4-b4cd-db5882bf8def,2011-12-03,2015-05-16,Regular,Regular,M,1950,1950-10-22
Guyana,Americas,GUY,David Granger,GUY_2015_1,43f5ae9f-de6a-11e5-ba44-bb6d7c1a9a58,2015-05-16,2020-08-02,Regular,Regular,M,1945,1950-10-22
Guyana,Americas,GUY,Irfaan Ali,GUY_2020_1,.,2020-08-02,2024-09-25,Regular,Still in Office,M,1980,1980-04-25
Haiti,Americas,HAI,Avril,HAI_1988_3,81e0921b-1e42-11e4-b4cd-db5882bf8def,1988-09-17,1990-03-10,Irregular,Irregular,M,1938,NA
Haiti,Americas,HAI,Abraham,HAI_1990_1,81e0921c-1e42-11e4-b4cd-db5882bf8def,1990-03-10,1990-03-13,Regular,Regular,M,1940,NA
Haiti,Americas,HAI,Pascal-Troillet,HAI_1990_2,81e0921d-1e42-11e4-b4cd-db5882bf8def,1990-03-13,1991-02-07,Regular,Regular,F,1943,1943-08-13
Haiti,Americas,HAI,Aristide,HAI_1991_1,81e0921e-1e42-11e4-b4cd-db5882bf8def,1991-02-07,1991-09-30,Regular,Irregular,M,1953,1953-07-15
Haiti,Americas,HAI,Cedras,HAI_1991_2,81e0c2ee-1e42-11e4-b4cd-db5882bf8def,1991-09-30,1994-10-14,Irregular,Foreign,M,1949,NA
Haiti,Americas,HAI,Aristide,HAI_1994_1,81e0921e-1e42-11e4-b4cd-db5882bf8def,1994-10-15,1996-02-07,Foreign Imposition,Regular,M,1953,1953-07-15
Haiti,Americas,HAI,Preval,HAI_1996_1,81e0c2ef-1e42-11e4-b4cd-db5882bf8def,1996-02-07,2001-02-07,Regular,Regular,M,1943,NA
Haiti,Americas,HAI,Aristide,HAI_2001_1,81e0921e-1e42-11e4-b4cd-db5882bf8def,2001-02-08,2004-02-29,Regular,Irregular,M,1953,1953-07-15
Haiti,Americas,HAI,Boniface Alexandre,HAI_2004_1,81e0c2f0-1e42-11e4-b4cd-db5882bf8def,2004-02-29,2006-05-14,Regular,Regular,M,1936,NA
Haiti,Americas,HAI,Preval,HAI_2006_1,81e0c2ef-1e42-11e4-b4cd-db5882bf8def,2006-05-14,2011-05-14,Regular,Regular,M,1943,NA
Haiti,Americas,HAI,Martelly,HAI_2011_1,824ff802-1e42-11e4-b4cd-db5882bf8def,2011-05-14,2016-02-07,Regular,Regular,M,1961,1961-02-12
Haiti,Americas,HAI,Evans Paul,HAI_2016_1,.,2016-02-07,2016-02-14,Regular,Regular,M,1955,1955-11-26
Haiti,Americas,HAI,Jocelerme Privert,HAI_2016_2,.,2016-02-14,2017-02-07,Regular,Regular,M,1953,1953-02-01
Haiti,Americas,HAI,Jovenel Moise,HAI_2017_1,.,2017-02-07,2021-07-07,Regular,Assassination,M,1968,1968-06-26
Haiti,Americas,HAI,Claude Joseph,HAI_2021_1,.,2021-07-07,2021-07-20,Irregular,Regular,M,NA,NA
Haiti,Americas,HAI,Ariel Henry,HAI_2021_2,.,2022-07-20,2024-09-25,Regular,Still in Office,M,1949,1949-11-06
Honduras,Americas,HON,Azcona Hoyo,HON_1986_1,81e73f37-1e42-11e4-b4cd-db5882bf8def,1986-01-27,1990-01-27,Regular,Regular,M,1927,1927-01-26
Honduras,Americas,HON,Callejas,HON_1990_1,81e73f38-1e42-11e4-b4cd-db5882bf8def,1990-01-27,1994-01-27,Regular,Regular,M,1943,NA
Honduras,Americas,HON,Reina,HON_1994_1,81e77012-1e42-11e4-b4cd-db5882bf8def,1994-01-27,1998-01-27,Regular,Regular,M,1926,1926-03-13
Honduras,Americas,HON,Flores Facusse,HON_1998_1,81e77013-1e42-11e4-b4cd-db5882bf8def,1998-01-27,2002-01-27,Regular,Regular,M,1950,NA
Honduras,Americas,HON,Ricardo Maduro,HON_2002_1,81e77014-1e42-11e4-b4cd-db5882bf8def,2002-01-27,2006-01-27,Regular,Regular,M,1946,NA
Honduras,Americas,HON,Zelaya,HON_2006_1,825059b2-1e42-11e4-b4cd-db5882bf8def,2006-01-27,2009-06-28,Regular,Irregular,M,1952,NA
Honduras,Americas,HON,Micheletti,HON_2009_1,825059b3-1e42-11e4-b4cd-db5882bf8def,2009-06-28,2010-01-27,Irregular,Regular,M,1948,NA
Honduras,Americas,HON,Lobo,HON_2010_1,825059b4-1e42-11e4-b4cd-db5882bf8def,2010-01-27,2014-01-27,Regular,Regular,M,1947,NA
Honduras,Americas,HON,Hernandez,HON_2014_1,149deeac-aae0-11e4-b3bc-29f2fa19767e,2014-01-27,2022-01-27,Regular,Regular,M,1968,1968-10-28
Honduras,Americas,HON,Iris Xiomara Castro Sarmiento,HON_2022_1,.,2022-01-27,2024-09-25,Regular,Still in Office,F,1959,1959-09-30
Hungary,Europe,HUN,Szuros,HUN_1989_1,821750ec-1e42-11e4-b4cd-db5882bf8def,1989-10-18,1990-05-02,Regular,Regular,M,1933,1933-09-11
Hungary,Europe,HUN,Antall,HUN_1990_1,821750ed-1e42-11e4-b4cd-db5882bf8def,1990-05-03,1993-12-12,Regular,Natural Death,M,1932,1932-04-08
Hungary,Europe,HUN,Boross,HUN_1993_1,821781bc-1e42-11e4-b4cd-db5882bf8def,1993-12-12,1994-07-15,Regular,Regular,M,1928,NA
Hungary,Europe,HUN,Horn,HUN_1994_1,821781bd-1e42-11e4-b4cd-db5882bf8def,1994-07-15,1998-07-06,Regular,Regular,M,1932,NA
Hungary,Europe,HUN,Orban,HUN_1998_1,821781be-1e42-11e4-b4cd-db5882bf8def,1998-07-06,2002-05-27,Regular,Regular,M,1963,1963-05-31
Hungary,Europe,HUN,Peter Medgyessy,HUN_2002_1,821781bf-1e42-11e4-b4cd-db5882bf8def,2002-05-27,2004-09-29,Regular,Regular,M,1942,1942-10-19
Hungary,Europe,HUN,Ferenc Gyurcsany,HUN_2004_1,821781c0-1e42-11e4-b4cd-db5882bf8def,2004-09-29,2009-04-14,Regular,Regular,M,1961,1961-06-04
Hungary,Europe,HUN,Bajnai,HUN_2009_1,8251af7f-1e42-11e4-b4cd-db5882bf8def,2009-04-14,2010-05-29,Regular,Regular,M,1968,NA
Hungary,Europe,HUN,Orban,HUN_2010_1,821781be-1e42-11e4-b4cd-db5882bf8def,2010-05-29,2024-09-25,Regular,Still in Office,M,1963,1963-05-31
Iceland,Europe,ICE,Hermannsson,ICE_1988_1,8228ac9e-1e42-11e4-b4cd-db5882bf8def,1988-09-28,1991-04-30,Regular,Regular,M,1928,1928-06-22
Iceland,Europe,ICE,Oddsson,ICE_1991_1,8228dd72-1e42-11e4-b4cd-db5882bf8def,1991-04-30,2004-09-15,Regular,Regular,M,1948,1948-01-17
Iceland,Europe,ICE,Halldor Asgrimsson,ICE_2004_1,8228dd73-1e42-11e4-b4cd-db5882bf8def,2004-09-15,2006-06-15,Regular,Regular,M,1947,NA
Iceland,Europe,ICE,Hilmar Haarde,ICE_2006_1,82530556-1e42-11e4-b4cd-db5882bf8def,2006-06-15,2009-02-01,Regular,Regular,M,1951,NA
Iceland,Europe,ICE,Sigurdardottir,ICE_2009_1,82530557-1e42-11e4-b4cd-db5882bf8def,2009-02-01,2013-05-23,Regular,Regular,F,1942,1942-10-04
Iceland,Europe,ICE,Gunnlaugsson,ICE_2013_1,149f0027-aae0-11e4-b3bc-29f2fa19767e,2013-05-23,2016-04-07,Regular,Irregular,M,1975,1975-03-12
Iceland,Europe,ICE,Johannsson,ICE_2016_1,.,2016-04-07,2017-01-11,Regular,Regular,M,1962,1962-04-20
Iceland,Europe,ICE,Benediktsson,ICE_2017_1,.,2017-01-11,2017-11-30,Regular,Regular,M,1970,1970-01-26
Iceland,Europe,ICE,Jakobsdottir,ICE_2017_2,.,2017-11-30,2024-09-25,Regular,Still in Office,F,1976,1976-02-01
India,Asia,IND,Pratap Singh,IND_1989_1,8247936b-1e42-11e4-b4cd-db5882bf8def,1989-12-02,1990-11-10,Regular,Regular,M,1931,1931-06-25
India,Asia,IND,Shekhar,IND_1990_1,8247c43a-1e42-11e4-b4cd-db5882bf8def,1990-11-10,1991-06-21,Regular,Regular,M,1927,1927-04-17
India,Asia,IND,Rao,IND_1991_1,8247c43b-1e42-11e4-b4cd-db5882bf8def,1991-06-21,1996-05-16,Regular,Regular,M,1921,1921-06-28
India,Asia,IND,Vajpayee,IND_1996_1,8247c43c-1e42-11e4-b4cd-db5882bf8def,1996-05-16,1996-06-01,Regular,Regular,M,1924,NA
India,Asia,IND,Gowda,IND_1996_2,8247c43d-1e42-11e4-b4cd-db5882bf8def,1996-06-01,1997-04-21,Regular,Regular,M,1933,1933-05-18
India,Asia,IND,Gujral,IND_1997_1,8247c43e-1e42-11e4-b4cd-db5882bf8def,1997-04-21,1998-03-19,Regular,Regular,M,1919,1919-12-04
India,Asia,IND,Vajpayee,IND_1998_1,8247c43c-1e42-11e4-b4cd-db5882bf8def,1998-03-19,2004-05-22,Regular,Regular,M,1924,NA
India,Asia,IND,Manmohan Singh,IND_2004_1,8247c43f-1e42-11e4-b4cd-db5882bf8def,2004-05-22,2014-05-26,Regular,Regular,M,1932,1932-09-26
India,Asia,IND,Narendra Modi,IND_2014_1,14a038b1-aae0-11e4-b3bc-29f2fa19767e,2014-05-26,2024-09-25,Regular,Still in Office,M,1950,1950-09-17
Indonesia,Asia,INS,Suharto,INS_1966_1,824d1b88-1e42-11e4-b4cd-db5882bf8def,1966-03-12,1998-05-21,Irregular,Regular,M,1921,1921-02-20
Indonesia,Asia,INS,Habibie,INS_1998_1,824d1b89-1e42-11e4-b4cd-db5882bf8def,1998-05-21,1999-10-20,Regular,Regular,M,1936,1936-06-25
Indonesia,Asia,INS,Wahid,INS_1999_1,824d1b8a-1e42-11e4-b4cd-db5882bf8def,1999-10-20,2001-07-23,Regular,Regular,M,1940,NA
Indonesia,Asia,INS,Megawati Sukarnoputri,INS_2001_1,824d1b8b-1e42-11e4-b4cd-db5882bf8def,2001-07-24,2004-10-20,Regular,Regular,F,1947,NA
Indonesia,Asia,INS,Bambang Yudhoyono,INS_2004_1,824d1b8c-1e42-11e4-b4cd-db5882bf8def,2004-10-20,2014-10-20,Regular,Regular,M,1949,1949-09-09
Indonesia,Asia,INS,Joko Widodo,INS_2014_1,14a05fc3-aae0-11e4-b3bc-29f2fa19767e,2014-10-20,2024-09-25,Regular,Still in Office,M,1961,1961-06-21
Ireland,Europe,IRE,Haughey,IRE_1987_1,82083f2e-1e42-11e4-b4cd-db5882bf8def,1987-03-10,1992-02-11,Regular,Regular,M,1925,1925-09-16
Ireland,Europe,IRE,Reynolds,IRE_1992_1,82087001-1e42-11e4-b4cd-db5882bf8def,1992-02-11,1994-12-15,Regular,Regular,M,1935,1935-11-03
Ireland,Europe,IRE,Bruton,IRE_1994_1,82087002-1e42-11e4-b4cd-db5882bf8def,1994-12-15,1997-06-26,Regular,Regular,M,1947,NA
Ireland,Europe,IRE,Ahern,IRE_1997_1,8208a0d4-1e42-11e4-b4cd-db5882bf8def,1997-06-26,2008-05-07,Regular,Regular,M,1951,NA
Ireland,Europe,IRE,B. Cowen,IRE_2008_1,8250ec30-1e42-11e4-b4cd-db5882bf8def,2008-05-07,2011-03-09,Regular,Regular,M,1960,1960-01-10
Ireland,Europe,IRE,E. Kenny,IRE_2011_1,82511d00-1e42-11e4-b4cd-db5882bf8def,2011-03-09,2017-06-14,Regular,Regular,M,1951,1951-04-24
Ireland,Europe,IRE,Leo Varadkar,IRE_2017_1,.,2017-06-14,2020-06-27,Regular,Regular,M,1979,1979-01-18
Ireland,Europe,IRE,Michéal Martin,IRE_2020_1,.,2020-06-27,2022-12-17,Regular,Regular,M,1960,1960-08-01
Ireland,Europe,IRE,Leo Varadkar,IRE_2022_1,.,2022-12-17,2024-09-25,Regular,Still in Office,M,1979,1979-01-18
Iran,Asia,IRN,Rafsanjani,IRN_1989_2,823ce4cb-1e42-11e4-b4cd-db5882bf8def,1989-08-17,1997-08-03,Regular,Regular,M,1943,1943-09-29
Iran,Asia,IRN,Khatami,IRN_1997_1,823ce4cc-1e42-11e4-b4cd-db5882bf8def,1997-08-03,2005-08-03,Regular,Regular,M,1946,1946-02-02
Iran,Asia,IRN,Ahmadinejad,IRN_2005_1,82545b2a-1e42-11e4-b4cd-db5882bf8def,2005-08-03,2013-08-03,Regular,Regular,M,1956,1956-10-28
Iran,Asia,IRN,Rouhani,IRN_2013_1,2b3c6720-3481-11e4-8dba-bbcd9ed46413,2013-08-03,2021-08-03,Regular,Regular,M,1948,1948-11-12
Iran,Asia,IRN,Ebrahim Raisi,IRN_2021_1,.,2021-08-03,2024-09-25,Regular,Still in Office,M,1960,1960-12-14
Iraq,Asia,IRQ,Saddam Hussein,IRQ_1979_1,823e3aa0-1e42-11e4-b4cd-db5882bf8def,1979-07-16,2003-04-09,Regular,Foreign,M,1937,1937-04-28
Iraq,Asia,IRQ,Tommy Ray Franks,IRQ_2003_1,823e3aa1-1e42-11e4-b4cd-db5882bf8def,2003-04-09,2003-04-21,Foreign Imposition,Regular,M,1945,NA
Iraq,Asia,IRQ,Jay Garner,IRQ_2003_2,823e3aa2-1e42-11e4-b4cd-db5882bf8def,2003-04-21,2003-05-12,Foreign Imposition,Regular,M,1938,NA
Iraq,Asia,IRQ,Paul Bremer,IRQ_2003_3,823e6b74-1e42-11e4-b4cd-db5882bf8def,2003-05-12,2004-06-28,Foreign Imposition,Regular,M,1941,NA
Iraq,Asia,IRQ,Iyad Allawi,IRQ_2004_1,823e6b75-1e42-11e4-b4cd-db5882bf8def,2004-06-28,2005-05-03,Regular,Regular,M,1945,NA
Iraq,Asia,IRQ,al-Jaafari,IRQ_2005_1,82545b2b-1e42-11e4-b4cd-db5882bf8def,2005-05-03,2006-05-20,Regular,Regular,M,1947,NA
Iraq,Asia,IRQ,al-Maliki,IRQ_2006_1,82545b2c-1e42-11e4-b4cd-db5882bf8def,2006-05-20,2014-09-08,Regular,Regular,M,1950,1950-06-20
Iraq,Asia,IRQ,al-Abadi,IRQ_2014_1,14a011a0-aae0-11e4-b3bc-29f2fa19767e,2014-09-08,2018-10-25,Regular,Regular,M,1952,1952-04-25
Iraq,Asia,IRQ,Abdul-Mahdi,IRQ_2018_1,.,2018-10-25,2020-05-06,Regular,Irregular,M,1942,1942-01-01
Iraq,Asia,IRQ,Mustafa Al-Kadhimi,IRQ_2020_1,.,2020-05-06,2022-10-27,Regular,Regular,M,1967,NA
e,Asia,IRQ,Mohammed Shia' Al Sudani,IRQ_2022_1,.,2022-10-27,2024-09-25,Regular,Still in Office,M,1970,NA
Israel,Asia,ISR,Shamir,ISR_1986_1,82411721-1e42-11e4-b4cd-db5882bf8def,1986-10-20,1992-07-12,Regular,Regular,M,1914,1914-11-03
Israel,Asia,ISR,Rabin,ISR_1992_1,8240e642-1e42-11e4-b4cd-db5882bf8def,1992-07-12,1995-11-04,Regular,Irregular,M,1922,1922-03-01
Israel,Asia,ISR,Peres,ISR_1995_1,8240e643-1e42-11e4-b4cd-db5882bf8def,1995-11-04,1996-06-18,Regular,Regular,M,1923,1923-08-01
Israel,Asia,ISR,Netanyahu,ISR_1996_1,82411722-1e42-11e4-b4cd-db5882bf8def,1996-06-18,1999-07-06,Regular,Regular,M,1949,1949-10-21
Israel,Asia,ISR,Barak,ISR_1999_1,824147f4-1e42-11e4-b4cd-db5882bf8def,1999-07-06,2001-03-07,Regular,Regular,M,1942,1942-02-12
Israel,Asia,ISR,Ariel Sharon,ISR_2001_1,824147f5-1e42-11e4-b4cd-db5882bf8def,2001-03-08,2006-01-04,Regular,Retired Due to Ill Health,M,1928,NA
Israel,Asia,ISR,Olmert,ISR_2006_1,82548bfe-1e42-11e4-b4cd-db5882bf8def,2006-01-04,2009-03-31,Regular,Regular,M,1928,1928-02-26
Israel,Asia,ISR,Netanyahu,ISR_2009_1,82411722-1e42-11e4-b4cd-db5882bf8def,2009-03-31,2021-06-13,Regular,Regular,M,1949,1949-10-21
Israel,Asia,ISR,Yair Lapid,ISR_2021_1,.,2021-06-13,2022-06-30,Regular,Regular,M,1963,1963-11-05
Israel,Asia,ISR,Naftali Bennett,ISR_2022_1,.,2022-06-30,2022-12-29,Regular,Regular,M,1972,1972-03-25
Israel,Asia,ISR,Netanyahu,ISR_2022_2,.,2022-12-29,2024-09-25,Regular,Still in Office,M,1949,1949-10-21
Italy,Europe,ITA,Andreotti,ITA_1989_1,82196a11-1e42-11e4-b4cd-db5882bf8def,1989-07-23,1992-06-28,Regular,Regular,M,1919,1919-01-15
Italy,Europe,ITA,Amato,ITA_1992_1,82199ae6-1e42-11e4-b4cd-db5882bf8def,1992-06-28,1993-04-29,Regular,Regular,M,1938,1938-05-13
Italy,Europe,ITA,Ciampi,ITA_1993_1,82199ae7-1e42-11e4-b4cd-db5882bf8def,1993-04-29,1994-05-11,Regular,Regular,M,1920,1920-12-09
Italy,Europe,ITA,Berlusconi,ITA_1994_1,8219cbb6-1e42-11e4-b4cd-db5882bf8def,1994-05-11,1995-01-17,Regular,Regular,M,1936,1936-09-29
Italy,Europe,ITA,Dini,ITA_1995_1,8219cbb7-1e42-11e4-b4cd-db5882bf8def,1995-01-17,1996-05-18,Regular,Regular,M,1931,1931-03-01
Italy,Europe,ITA,Prodi,ITA_1996_1,35aed4f8-3bbd-11e5-afeb-eb6f07f9fec7,1996-05-18,1998-10-21,Regular,Regular,M,1939,1939-08-09
Italy,Europe,ITA,D'Alema,ITA_1998_1,8219cbb9-1e42-11e4-b4cd-db5882bf8def,1998-10-21,2000-04-26,Regular,Regular,M,1949,1949-04-20
Italy,Europe,ITA,Amato,ITA_2000_1,82199ae6-1e42-11e4-b4cd-db5882bf8def,2000-04-26,2001-06-11,Regular,Regular,M,1938,1938-05-13
Italy,Europe,ITA,Berlusconi,ITA_2001_1,8219cbb6-1e42-11e4-b4cd-db5882bf8def,2001-06-11,2006-05-17,Regular,Regular,M,1936,1936-09-29
Italy,Europe,ITA,Prodi,ITA_2006_1,35aed4f8-3bbd-11e5-afeb-eb6f07f9fec7,2006-05-17,2008-05-08,Regular,Regular,M,1939,1939-08-09
Italy,Europe,ITA,Berlusconi,ITA_2008_1,8219cbb6-1e42-11e4-b4cd-db5882bf8def,2008-05-08,2011-11-16,Regular,Regular,M,1936,1936-09-29
Italy,Europe,ITA,Monti,ITA_2011_1,8251e055-1e42-11e4-b4cd-db5882bf8def,2011-11-16,2013-04-28,Regular,Regular,M,1943,1943-03-19
Italy,Europe,ITA,Letta,ITA_2013_1,2b37a458-3481-11e4-8dba-bbcd9ed46413,2013-04-28,2014-02-22,Regular,Regular,M,1966,1966-08-20
Italy,Europe,ITA,Renzi,ITA_2014_1,149e63e6-aae0-11e4-b3bc-29f2fa19767e,2014-02-22,2016-12-12,Regular,Regular,M,1975,1975-01-11
Italy,Europe,ITA,Gentiloni,ITA_2016_1,.,2016-12-12,2018-06-01,Regular,Regular,M,1954,1954-11-22
Italy,Europe,ITA,Conte,ITA_2018_1,.,2018-06-01,2021-02-13,Regular,Regular,M,1964,1964-08-08
Italy,Europe,ITA,Draghi,ITA_2021_1,.,2021-02-13,2022-10-22,Regular,Regular,M,1947,1947-09-03
Italy,Europe,ITA,Giorgia Meloni,ITA_2022_1,.,2022-10-22,2024-09-25,Regular,Still in Office,F,1977,1977-01-15
Jamaica,Americas,JAM,Manley,JAM_1989_1,81e30cec-1e42-11e4-b4cd-db5882bf8def,1989-02-10,1992-03-30,Regular,Retired Due to Ill Health,M,1924,1924-12-10
Jamaica,Americas,JAM,Patterson,JAM_1992_1,81e33dbd-1e42-11e4-b4cd-db5882bf8def,1992-03-30,2006-03-30,Regular,Regular,M,1935,NA
Jamaica,Americas,JAM,Simpson-Miller,JAM_2006_1,2b37a44f-3481-11e4-8dba-bbcd9ed46413,2006-03-30,2007-09-11,Regular,Regular,F,1945,1945-12-12
Jamaica,Americas,JAM,Golding,JAM_2007_1,825028d2-1e42-11e4-b4cd-db5882bf8def,2007-09-11,2011-10-23,Regular,Regular,M,1947,NA
Jamaica,Americas,JAM,Andrew Holness,JAM_2011_1,825028d3-1e42-11e4-b4cd-db5882bf8def,2011-10-23,2012-01-05,Regular,Regular,M,1972,1972-07-22
Jamaica,Americas,JAM,Simpson-Miller,JAM_2012_1,2b37a44f-3481-11e4-8dba-bbcd9ed46413,2012-01-05,2016-03-03,Regular,Regular,F,1945,1945-12-12
Jamaica,Americas,JAM,Andrew Holness,JAM_2016_1,.,2016-03-03,2024-09-25,Regular,Still in Office,M,1972,1972-07-22
Jordan,Asia,JOR,Hussein Ibn Talal El-Hashim,JOR_1952_1,824053c8-1e42-11e4-b4cd-db5882bf8def,1952-08-11,1999-02-07,Regular,Natural Death,M,1935,1935-11-14
Jordan,Asia,JOR,Abdullah Ibn Hussein El-Hashimi,JOR_1999_1,8240849a-1e42-11e4-b4cd-db5882bf8def,1999-02-07,2024-09-25,Regular,Still in Office,M,1962,1962-01-30
Japan,Asia,JPN,Kaifu,JPN_1989_2,824731bf-1e42-11e4-b4cd-db5882bf8def,1989-08-09,1991-11-06,Regular,Regular,M,1931,1931-01-02
Japan,Asia,JPN,Miyazawa,JPN_1991_1,824731c0-1e42-11e4-b4cd-db5882bf8def,1991-11-06,1993-08-09,Regular,Regular,M,1919,1919-10-08
Japan,Asia,JPN,Hosokawa,JPN_1993_1,824731c1-1e42-11e4-b4cd-db5882bf8def,1993-08-09,1994-04-25,Regular,Regular,M,1938,1938-01-14
Japan,Asia,JPN,Hata,JPN_1994_1,824731c2-1e42-11e4-b4cd-db5882bf8def,1994-04-25,1994-06-29,Regular,Regular,M,1935,1935-08-24
Japan,Asia,JPN,Murayama,JPN_1994_2,824731c3-1e42-11e4-b4cd-db5882bf8def,1994-06-29,1996-01-11,Regular,Regular,M,1924,NA
Japan,Asia,JPN,Hashimoto,JPN_1996_1,82476292-1e42-11e4-b4cd-db5882bf8def,1996-01-11,1998-07-30,Regular,Regular,M,1937,1937-07-29
Japan,Asia,JPN,Obuchi,JPN_1998_1,82476293-1e42-11e4-b4cd-db5882bf8def,1998-07-30,2000-04-02,Regular,Retired Due to Ill Health,M,1937,1937-06-23
Japan,Asia,JPN,Mikio Aoki,JPN_2000_1,82476294-1e42-11e4-b4cd-db5882bf8def,2000-04-02,2000-04-05,Regular,Regular,M,1934,NA
Japan,Asia,JPN,Yoshiro Mori,JPN_2000_2,82476295-1e42-11e4-b4cd-db5882bf8def,2000-04-05,2001-04-26,Regular,Regular,M,1937,NA
Japan,Asia,JPN,Junichiro Koizumi,JPN_2001_1,82476296-1e42-11e4-b4cd-db5882bf8def,2001-04-26,2006-09-26,Regular,Regular,M,1942,1942-01-08
